,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio
137,2019-07-14 01:00:00,,35.0,3.4,87.4,DARK,18.0,1016.0,100.0,1.0,nuvens quebradas,2019,7,14,1,6,1,0,Summer,,0,5.0,0,1,145,0.038901601830663615
138,2018-08-06 11:00:00,Medium,39.4,35.1,88.6,LIGHT,20.0,1017.0,88.0,2.0,,2018,8,6,11,0,0,0,Summer,1.0,2,,1,0,11,0.39616252821670433
139,2019-07-10 09:00:00,High,39.5,36.7,84.1,LIGHT,23.0,1015.0,73.0,1.0,,2019,7,10,9,2,0,0,Summer,2.0,2,,1,0,57,0.4363852556480381
140,2018-10-05 20:00:00,,41.8,2.1,82.1,DARK,15.0,1016.0,87.0,2.0,céu claro,2018,10,5,20,4,0,0,Autumn,,0,1.0,0,1,116,0.025578562728380026
141,2019-08-09 10:00:00,High,40.8,66.4,82.2,LIGHT,20.0,1016.0,100.0,6.0,nuvens quebradas,2019,8,9,10,4,0,0,Summer,2.0,2,5.0,1,1,106,0.8077858880778589
142,2018-08-02 02:00:00,,40.6,0.0,87.6,DARK,18.0,1013.0,88.0,1.0,céu claro,2018,8,2,2,3,0,0,Summer,,0,1.0,0,1,74,0.0
143,2019-02-23 10:00:00,,36.3,2.3,94.0,LIGHT,11.0,1030.0,66.0,5.0,céu claro,2019,2,23,10,5,1,0,Winter,,2,1.0,1,0,130,0.024468085106382976
144,2019-06-28 17:00:00,Very_High,45.6,83.1,73.6,LIGHT,23.0,1017.0,68.0,6.0,,2019,6,28,17,4,0,0,Summer,3.0,2,,1,0,113,1.1290760869565217
145,2018-11-28 18:00:00,Very_High,46.1,90.9,75.8,DARK,13.0,1020.0,82.0,4.0,nuvens quebrados,2018,11,28,18,2,0,0,Autumn,3.0,0,5.0,1,1,66,1.199208443271768
146,2019-03-31 13:00:00,Low,32.2,15.1,87.1,LIGHT,19.0,1012.0,48.0,3.0,céu limpo,2019,3,31,13,6,1,0,Spring,0.0,2,0.0,0,0,157,0.1733639494833525
147,2019-08-19 00:00:00,Low,51.3,15.1,88.6,DARK,16.0,1018.0,93.0,1.0,,2019,8,19,0,0,0,0,Summer,0.0,0,,0,1,0,0.1704288939051919
148,2019-04-14 09:00:00,Low,31.9,10.1,81.3,LIGHT,15.0,1017.0,100.0,4.0,,2019,4,14,9,6,1,0,Spring,0.0,2,,1,0,153,0.12423124231242312
149,2019-09-22 12:00:00,Low,34.6,8.7,75.9,LIGHT,19.0,1017.0,72.0,3.0,céu pouco nublado,2019,9,22,12,6,1,0,Summer,0.0,2,2.0,1,0,156,0.11462450592885373
150,2018-08-16 21:00:00,Low,44.4,7.3,75.5,DARK,18.0,1016.0,88.0,4.0,céu claro,2018,8,16,21,3,0,0,Summer,0.0,0,1.0,0,1,93,0.09668874172185431
151,2019-02-02 12:00:00,Medium,35.3,15.0,94.0,LIGHT,10.0,1021.0,61.0,5.0,algumas nuvens,2019,2,2,12,5,1,0,Winter,1.0,2,3.0,1,0,132,0.1595744680851064
152,2019-07-12 07:00:00,High,45.3,41.8,73.2,LIGHT,18.0,1013.0,93.0,1.0,,2019,7,12,7,4,0,0,Summer,2.0,2,,1,0,103,0.5710382513661202
153,2018-09-24 05:00:00,,40.9,0.0,89.3,DARK,15.0,1021.0,100.0,0.0,céu claro,2018,9,24,5,0,0,0,Autumn,,0,1.0,0,1,5,0.0
154,2018-11-07 11:00:00,Medium,35.7,19.2,82.9,LIGHT,15.0,1015.0,67.0,2.0,nuvens dispersas,2018,11,7,11,2,0,0,Autumn,1.0,2,4.0,1,1,59,0.23160434258142337
155,2019-07-12 15:00:00,Medium,37.5,32.4,91.3,LIGHT,26.0,1015.0,57.0,2.0,,2019,7,12,15,4,0,0,Summer,1.0,2,,1,0,111,0.3548740416210296
156,2019-04-14 05:00:00,Low,45.1,3.1,63.0,DARK,14.0,1017.0,100.0,4.0,,2019,4,14,5,6,1,0,Spring,0.0,0,,0,1,149,0.049206349206349205
157,2018-08-03 11:00:00,Medium,37.5,43.4,90.9,LIGHT,27.0,1017.0,58.0,4.0,céu claro,2018,8,3,11,4,0,0,Summer,1.0,2,1.0,1,0,107,0.4774477447744774
158,2018-10-03 13:00:00,Medium,37.4,23.0,89.3,LIGHT,27.0,1022.0,16.0,2.0,céu claro,2018,10,3,13,2,0,0,Autumn,1.0,2,1.0,0,0,61,0.25755879059350506
159,2019-06-01 20:00:00,Medium,34.1,12.1,75.1,LOW_LIGHT,25.0,1017.0,41.0,2.0,,2019,6,1,20,5,1,0,Spring,1.0,1,,0,1,140,0.1611185086551265
160,2018-08-17 05:00:00,,44.9,0.0,84.6,DARK,15.0,1017.0,87.0,3.0,céu claro,2018,8,17,5,4,0,0,Summer,,0,1.0,0,1,101,0.0
161,2019-06-13 19:00:00,Medium,35.3,22.1,80.8,LIGHT,16.0,1013.0,72.0,6.0,céu pouco nublado,2019,6,13,19,3,0,0,Spring,1.0,2,2.0,1,0,91,0.27351485148514854
162,2019-09-12 04:00:00,,37.2,4.8,88.6,DARK,18.0,1024.0,52.0,2.0,,2019,9,12,4,3,0,0,Summer,,0,,0,1,76,0.05417607223476298
163,2019-01-20 15:00:00,Medium,39.3,23.7,87.3,LIGHT,14.0,1020.0,67.0,5.0,nuvens dispersas,2019,1,20,15,6,1,0,Winter,1.0,2,4.0,1,1,159,0.27147766323024053
164,2018-10-16 11:00:00,Medium,37.0,22.3,91.1,LIGHT,18.0,1017.0,77.0,0.0,,2018,10,16,11,1,0,0,Autumn,1.0,2,,1,0,35,0.24478594950603735
165,2019-07-24 05:00:00,Low,40.0,6.8,80.1,DARK,15.0,1015.0,100.0,2.0,,2019,7,24,5,2,0,0,Summer,0.0,0,,0,1,53,0.08489388264669163
166,2018-07-29 11:00:00,Low,42.7,11.0,87.9,LIGHT,21.0,1019.0,60.0,2.0,algumas nuvens,2018,7,29,11,6,1,0,Summer,0.0,2,3.0,1,0,155,0.12514220705346984
167,2018-09-02 00:00:00,Low,43.7,6.0,86.9,DARK,22.0,1012.0,57.0,1.0,céu claro,2018,9,2,0,6,1,0,Summer,0.0,0,1.0,0,1,144,0.06904487917146145
168,2018-08-03 17:00:00,High,42.1,43.9,89.1,LIGHT,29.0,1016.0,48.0,2.0,céu claro,2018,8,3,17,4,0,0,Summer,2.0,2,1.0,1,0,113,0.4927048260381594
169,2018-10-12 21:00:00,Low,41.3,7.4,86.4,DARK,21.0,1018.0,73.0,7.0,nuvens quebrados,2018,10,12,21,4,0,0,Autumn,0.0,0,5.0,0,1,117,0.08564814814814814
170,2019-09-06 02:00:00,,51.6,0.0,75.3,DARK,19.0,1018.0,43.0,4.0,,2019,9,6,2,4,0,0,Summer,,0,,0,1,98,0.0
171,2019-04-27 04:00:00,,42.0,0.0,74.0,DARK,7.0,1028.0,87.0,1.0,,2019,4,27,4,5,1,0,Spring,,0,,0,1,124,0.0
172,2018-10-13 14:00:00,Medium,38.5,55.0,88.4,LIGHT,22.0,1011.0,60.0,5.0,algumas nuvens,2018,10,13,14,5,1,0,Autumn,1.0,2,3.0,1,0,134,0.6221719457013575
173,2018-08-24 13:00:00,Low,40.4,11.2,87.4,LIGHT,22.0,1019.0,69.0,3.0,céu claro,2018,8,24,13,4,0,0,Summer,0.0,2,1.0,0,0,109,0.12814645308924483
174,2019-08-11 00:00:00,Low,40.7,7.3,81.1,DARK,17.0,1021.0,93.0,3.0,céu pouco nublado,2019,8,11,0,6,1,0,Summer,0.0,0,2.0,0,1,144,0.09001233045622689
175,2018-10-30 10:00:00,Very_High,40.4,108.1,83.2,LIGHT,10.0,1000.0,93.0,2.0,,2018,10,30,10,1,0,0,Autumn,3.0,2,,1,0,34,1.299278846153846
176,2019-05-24 23:00:00,Low,35.4,6.3,80.0,DARK,17.0,1019.0,52.0,4.0,,2019,5,24,23,4,0,0,Spring,0.0,0,,0,1,119,0.07875
177,2019-01-27 01:00:00,Low,47.8,3.8,66.1,DARK,11.0,1021.0,93.0,3.0,tempo nublado,2019,1,27,1,6,1,0,Winter,0.0,0,6.0,0,1,145,0.057488653555219364
178,2019-09-08 18:00:00,Medium,42.5,26.2,79.9,LIGHT,26.0,1016.0,41.0,5.0,,2019,9,8,18,6,1,0,Summer,1.0,2,,1,0,162,0.32790988735919896
179,2019-05-25 20:00:00,Medium,39.8,61.3,76.4,LOW_LIGHT,18.0,1019.0,72.0,6.0,,2019,5,25,20,5,1,0,Spring,1.0,1,,0,1,140,0.8023560209424083
180,2019-08-10 20:00:00,Medium,43.7,20.5,88.1,DARK,18.0,1021.0,88.0,3.0,,2019,8,10,20,5,1,0,Summer,1.0,0,,0,1,140,0.2326901248581158
181,2018-08-16 15:00:00,High,42.8,98.1,85.7,LIGHT,21.0,1017.0,73.0,4.0,céu claro,2018,8,16,15,3,0,0,Summer,2.0,2,1.0,1,0,87,1.144690781796966
182,2018-11-26 06:00:00,Medium,49.3,2.3,72.9,DARK,13.0,1017.0,81.0,7.0,nuvens quebrados,2018,11,26,6,0,0,0,Autumn,1.0,0,5.0,0,1,6,0.03155006858710562
183,2018-11-23 16:00:00,High,41.4,47.8,76.2,LIGHT,14.0,1013.0,76.0,5.0,algumas nuvens,2018,11,23,16,4,0,0,Autumn,2.0,2,3.0,1,0,112,0.6272965879265091
184,2019-05-03 22:00:00,,38.3,1.1,66.3,DARK,16.0,1011.0,77.0,2.0,,2019,5,3,22,4,0,0,Spring,,0,,0,1,118,0.016591251885369536
185,2019-06-17 17:00:00,High,37.4,32.8,76.7,LIGHT,18.0,1014.0,72.0,2.0,,2019,6,17,17,0,0,0,Spring,2.0,2,,1,0,17,0.4276401564537157
186,2019-08-11 09:00:00,Medium,46.4,16.2,80.4,LIGHT,18.0,1021.0,82.0,2.0,céu pouco nublado,2019,8,11,9,6,1,0,Summer,1.0,2,2.0,1,0,153,0.2014925373134328
187,2019-04-28 17:00:00,High,35.4,92.1,87.7,LIGHT,22.0,1019.0,64.0,5.0,,2019,4,28,17,6,1,0,Spring,2.0,2,,1,0,161,1.050171037628278
188,2018-09-07 13:00:00,Medium,37.9,20.7,86.8,LIGHT,22.0,1014.0,61.0,3.0,céu claro,2018,9,7,13,4,0,0,Summer,1.0,2,1.0,0,0,109,0.23847926267281105
189,2018-08-18 20:00:00,Medium,40.0,21.8,88.8,DARK,26.0,1016.0,50.0,3.0,céu claro,2018,8,18,20,5,1,0,Summer,1.0,0,1.0,0,1,140,0.2454954954954955
190,2018-10-11 18:00:00,High,41.6,61.5,90.7,DARK,18.0,1013.0,68.0,5.0,algumas nuvens,2018,10,11,18,3,0,0,Autumn,2.0,0,3.0,1,1,90,0.6780595369349504
191,2018-08-19 18:00:00,Low,39.3,4.6,83.2,LIGHT,28.0,1016.0,37.0,4.0,céu claro,2018,8,19,18,6,1,0,Summer,0.0,2,1.0,1,0,162,0.05528846153846153
192,2019-08-23 19:00:00,Medium,35.5,24.9,78.3,LIGHT,25.0,1017.0,83.0,3.0,,2019,8,23,19,4,0,0,Summer,1.0,2,,1,0,115,0.31800766283524906
193,2019-09-07 17:00:00,Medium,38.5,29.9,88.8,LIGHT,27.0,1016.0,28.0,4.0,,2019,9,7,17,5,1,0,Summer,1.0,2,,1,0,137,0.3367117117117117
194,2019-07-18 03:00:00,Low,35.2,17.4,93.8,DARK,15.0,1017.0,100.0,11.0,,2019,7,18,3,3,0,0,Summer,0.0,0,,0,1,75,0.185501066098081
195,2018-10-22 04:00:00,,44.0,0.8,85.5,DARK,16.0,1020.0,77.0,2.0,céu claro,2018,10,22,4,0,0,0,Autumn,,0,1.0,0,1,4,0.00935672514619883
196,2019-08-21 22:00:00,Medium,45.4,20.3,74.9,DARK,20.0,1017.0,93.0,1.0,,2019,8,21,22,2,0,0,Summer,1.0,0,,0,1,70,0.27102803738317754
197,2018-11-20 06:00:00,,47.9,0.0,71.9,DARK,13.0,1000.0,87.0,2.0,,2018,11,20,6,1,0,0,Autumn,,0,,0,1,30,0.0
198,2018-11-27 06:00:00,,42.1,0.0,76.4,DARK,6.0,1023.0,93.0,3.0,céu claro,2018,11,27,6,1,0,0,Autumn,,0,1.0,0,1,30,0.0
199,2018-10-10 08:00:00,Very_High,44.9,228.5,84.6,LIGHT,9.0,1004.0,76.0,2.0,céu claro,2018,10,10,8,2,0,0,Autumn,3.0,2,1.0,1,0,56,2.7009456264775418
200,2019-05-18 09:00:00,Medium,34.0,9.6,61.8,LIGHT,12.0,1016.0,81.0,1.0,nuvens quebradas,2019,5,18,9,5,1,0,Spring,1.0,2,5.0,1,1,129,0.15533980582524273
201,2019-09-27 00:00:00,,41.9,0.0,76.2,DARK,15.0,1022.0,93.0,1.0,,2019,9,27,0,4,0,0,Autumn,,0,,0,1,96,0.0
202,2019-01-19 22:00:00,Low,37.7,9.2,74.4,DARK,13.0,1009.0,100.0,4.0,,2019,1,19,22,5,1,0,Winter,0.0,0,,0,1,142,0.12365591397849461
203,2018-10-21 00:00:00,Low,45.8,32.2,84.7,DARK,19.0,1017.0,68.0,1.0,céu claro,2018,10,21,0,6,1,0,Autumn,0.0,0,1.0,0,1,144,0.38016528925619836
204,2018-08-21 01:00:00,,44.2,0.0,86.2,DARK,18.0,1014.0,77.0,0.0,céu claro,2018,8,21,1,1,0,0,Summer,,0,1.0,0,1,25,0.0
205,2019-03-04 23:00:00,,38.9,0.0,92.4,DARK,11.0,1019.0,76.0,3.0,nuvens dispersas,2019,3,4,23,0,0,0,Winter,,0,4.0,0,1,23,0.0
206,2019-08-13 03:00:00,Low,45.1,11.8,89.3,DARK,13.0,1021.0,93.0,7.0,,2019,8,13,3,1,0,0,Summer,0.0,0,,0,1,27,0.13213885778275478
207,2019-09-05 17:00:00,Very_High,40.7,106.7,83.0,LIGHT,28.0,1017.0,29.0,4.0,,2019,9,5,17,3,0,0,Summer,3.0,2,,1,0,89,1.2855421686746988
208,2018-11-20 01:00:00,,33.1,3.7,73.5,DARK,13.0,1001.0,93.0,1.0,algumas nuvens,2018,11,20,1,1,0,0,Autumn,,0,3.0,0,1,25,0.05034013605442177
209,2018-09-08 10:00:00,Low,37.6,19.0,92.5,LIGHT,22.0,1014.0,64.0,3.0,algumas nuvens,2018,9,8,10,5,1,0,Summer,0.0,2,3.0,1,0,130,0.20540540540540542
210,2019-04-18 09:00:00,High,31.9,106.5,76.3,LIGHT,14.0,1012.0,87.0,4.0,céu pouco nublado,2019,4,18,9,3,0,0,Spring,2.0,2,2.0,1,0,81,1.3958060288335519
211,2019-05-06 00:00:00,,41.5,0.0,76.1,DARK,14.0,1019.0,87.0,3.0,nublado,2019,5,6,0,0,0,0,Spring,,0,7.0,0,1,0,0.0
212,2019-09-27 18:00:00,Very_High,42.8,132.0,81.1,LIGHT,19.0,1021.0,88.0,3.0,céu pouco nublado,2019,9,27,18,4,0,0,Autumn,3.0,2,2.0,1,0,114,1.627620221948212
213,2019-06-10 10:00:00,Low,38.6,22.9,82.9,LIGHT,16.0,1021.0,72.0,3.0,,2019,6,10,10,0,0,0,Spring,0.0,2,,1,0,10,0.2762364294330518
214,2018-09-03 09:00:00,Low,37.6,21.8,92.5,LIGHT,18.0,1012.0,100.0,3.0,nuvens quebrados,2018,9,3,9,0,0,0,Summer,0.0,2,5.0,1,1,9,0.23567567567567568
215,2019-02-25 08:00:00,Very_High,47.2,67.4,78.3,LIGHT,8.0,1029.0,58.0,5.0,céu claro,2019,2,25,8,0,0,0,Winter,3.0,2,1.0,1,0,8,0.8607918263090678
216,2019-09-27 05:00:00,,42.5,0.0,85.9,DARK,11.0,1021.0,100.0,1.0,céu pouco nublado,2019,9,27,5,4,0,0,Autumn,,0,2.0,0,1,101,0.0
217,2019-01-28 01:00:00,,38.1,6.6,75.3,DARK,9.0,1025.0,87.0,1.0,nuvens quebrados,2019,1,28,1,0,0,0,Winter,,0,5.0,0,1,1,0.08764940239043825
218,2019-07-25 11:00:00,High,36.3,60.8,94.0,LIGHT,22.0,1015.0,100.0,6.0,,2019,7,25,11,3,0,0,Summer,2.0,2,,1,0,83,0.6468085106382978
219,2019-08-28 18:00:00,High,40.3,65.4,89.3,LIGHT,21.0,1018.0,82.0,6.0,,2019,8,28,18,2,0,0,Summer,2.0,2,,1,0,66,0.7323628219484883
220,2018-08-27 20:00:00,Low,40.0,7.1,88.8,DARK,21.0,1011.0,77.0,2.0,,2018,8,27,20,0,0,0,Summer,0.0,0,,0,1,20,0.07995495495495496
221,2018-09-09 08:00:00,,40.9,0.0,87.0,LIGHT,16.0,1020.0,100.0,1.0,,2018,9,9,8,6,1,0,Summer,,2,,1,0,152,0.0
222,2019-03-31 03:00:00,,38.9,1.0,70.4,DARK,11.0,1013.0,87.0,1.0,céu limpo,2019,3,31,3,6,1,0,Spring,,0,0.0,0,1,147,0.014204545454545454
223,2019-01-19 06:00:00,,47.0,0.0,71.4,DARK,6.0,1016.0,93.0,3.0,nuvens dispersas,2019,1,19,6,5,1,0,Winter,,0,4.0,0,1,126,0.0
224,2019-01-19 13:00:00,Low,37.3,18.8,90.9,LIGHT,12.0,1011.0,100.0,2.0,,2019,1,19,13,5,1,0,Winter,0.0,2,,0,0,133,0.2068206820682068
225,2018-10-16 01:00:00,,45.8,0.0,84.7,DARK,16.0,1012.0,100.0,1.0,,2018,10,16,1,1,0,0,Autumn,,0,,0,1,25,0.0
226,2019-09-16 17:00:00,Very_High,38.4,140.7,82.9,LIGHT,22.0,1017.0,88.0,1.0,céu pouco nublado,2019,9,16,17,0,0,0,Summer,3.0,2,2.0,1,0,17,1.6972255729794932
227,2018-10-05 16:00:00,High,34.1,128.9,92.7,LIGHT,19.0,1015.0,72.0,3.0,céu claro,2018,10,5,16,4,0,0,Autumn,2.0,2,1.0,1,0,112,1.3905070118662353
228,2019-02-16 17:00:00,High,35.4,165.0,93.0,LIGHT,18.0,1020.0,51.0,2.0,céu claro,2019,2,16,17,5,1,0,Winter,2.0,2,1.0,1,0,137,1.7741935483870968
229,2018-07-31 06:00:00,,45.9,2.0,86.5,LIGHT,19.0,1018.0,93.0,1.0,nuvens quebrados,2018,7,31,6,1,0,0,Summer,,2,5.0,0,1,30,0.023121387283236993
230,2018-11-13 11:00:00,Medium,42.8,25.7,75.6,LIGHT,15.0,1025.0,63.0,2.0,céu claro,2018,11,13,11,1,0,0,Autumn,1.0,2,1.0,1,0,35,0.33994708994708994
231,2018-11-03 20:00:00,,43.9,6.1,81.1,DARK,13.0,1021.0,93.0,0.0,nuvens quebrados,2018,11,3,20,5,1,0,Autumn,,0,5.0,0,1,140,0.07521578298397041
232,2019-04-14 17:00:00,High,32.4,47.2,84.0,LIGHT,18.0,1014.0,93.0,2.0,nuvens quebradas,2019,4,14,17,6,1,0,Spring,2.0,2,5.0,1,1,161,0.5619047619047619
233,2019-08-17 11:00:00,Medium,37.7,29.3,89.0,LIGHT,22.0,1017.0,78.0,2.0,céu pouco nublado,2019,8,17,11,5,1,0,Summer,1.0,2,2.0,1,0,131,0.3292134831460674
234,2018-10-06 02:00:00,,47.2,0.0,78.9,DARK,13.0,1016.0,93.0,0.0,algumas nuvens,2018,10,6,2,5,1,0,Autumn,,0,3.0,0,1,122,0.0
235,2018-08-19 09:00:00,,38.4,0.0,83.9,LIGHT,24.0,1018.0,31.0,3.0,céu claro,2018,8,19,9,6,1,0,Summer,,2,1.0,1,0,153,0.0
236,2018-07-29 05:00:00,,47.5,0.0,86.1,DARK,15.0,1018.0,93.0,2.0,nuvens quebrados,2018,7,29,5,6,1,0,Summer,,0,5.0,0,1,149,0.0
237,2019-05-17 10:00:00,Medium,34.4,36.5,78.5,LIGHT,14.0,1017.0,71.0,6.0,nuvens dispersas,2019,5,17,10,4,0,0,Spring,1.0,2,4.0,1,1,106,0.46496815286624205
238,2019-08-28 15:00:00,High,36.2,69.6,87.2,LIGHT,23.0,1018.0,78.0,3.0,nuvens quebradas,2019,8,28,15,2,0,0,Summer,2.0,2,5.0,1,1,63,0.7981651376146788
239,2018-11-21 16:00:00,High,43.3,27.9,68.9,LIGHT,13.0,1009.0,76.0,5.0,,2018,11,21,16,2,0,0,Autumn,2.0,2,,1,0,64,0.4049346879535558
240,2018-10-19 11:00:00,Medium,39.6,36.0,87.8,LIGHT,20.0,1015.0,64.0,3.0,céu claro,2018,10,19,11,4,0,0,Autumn,1.0,2,1.0,1,0,107,0.4100227790432802
241,2019-06-24 05:00:00,,41.9,0.0,68.4,DARK,15.0,1013.0,100.0,0.0,,2019,6,24,5,0,0,0,Summer,,0,,0,1,5,0.0
242,2019-02-18 19:00:00,Medium,40.1,21.9,84.1,DARK,12.0,1019.0,81.0,5.0,algumas nuvens,2019,2,18,19,0,0,0,Winter,1.0,0,3.0,1,1,19,0.26040428061831156
243,2019-02-07 03:00:00,,48.8,2.7,82.7,DARK,8.0,1026.0,93.0,3.0,,2019,2,7,3,3,0,0,Winter,,0,,0,1,75,0.032648125755743655
244,2019-09-23 05:00:00,,38.5,2.5,91.5,DARK,13.0,1020.0,100.0,2.0,nuvens dispersas,2019,9,23,5,0,0,0,Autumn,,0,4.0,0,1,5,0.0273224043715847
245,2018-09-26 02:00:00,,44.5,1.2,87.0,DARK,19.0,1019.0,38.0,4.0,céu claro,2018,9,26,2,2,0,0,Autumn,,0,1.0,0,1,50,0.013793103448275862
246,2018-11-06 12:00:00,Medium,40.3,22.9,82.3,LIGHT,13.0,1010.0,93.0,10.0,,2018,11,6,12,1,0,0,Autumn,1.0,2,,1,0,36,0.2782503037667072
247,2019-01-28 21:00:00,,41.8,0.0,75.2,DARK,11.0,1023.0,87.0,2.0,nuvens dispersas,2019,1,28,21,0,0,0,Winter,,0,4.0,0,1,21,0.0
248,2019-09-27 12:00:00,Medium,37.2,31.6,82.7,LIGHT,21.0,1023.0,77.0,1.0,nuvens quebradas,2019,9,27,12,4,0,0,Autumn,1.0,2,5.0,1,1,108,0.38210399032648124
249,2019-09-02 08:00:00,Very_High,47.7,83.9,75.8,LIGHT,19.0,1015.0,60.0,3.0,,2019,9,2,8,0,0,0,Summer,3.0,2,,1,0,8,1.1068601583113458
250,2019-06-27 15:00:00,Medium,34.4,36.0,78.2,LIGHT,22.0,1018.0,77.0,3.0,céu pouco nublado,2019,6,27,15,3,0,0,Summer,1.0,2,2.0,1,0,87,0.46035805626598464
251,2019-05-07 19:00:00,Low,32.9,7.6,69.3,LIGHT,16.0,1014.0,93.0,7.0,nublado,2019,5,7,19,1,0,0,Spring,0.0,2,7.0,1,1,43,0.10966810966810966
252,2019-06-29 14:00:00,Medium,36.7,19.2,77.6,LIGHT,23.0,1017.0,73.0,6.0,,2019,6,29,14,5,1,0,Summer,1.0,2,,1,0,134,0.24742268041237114
253,2019-09-30 03:00:00,,42.8,0.0,85.9,DARK,17.0,1018.0,93.0,1.0,nuvens quebradas,2019,9,30,3,0,0,0,Autumn,,0,5.0,0,1,3,0.0
254,2019-04-29 02:00:00,,41.9,0.0,74.2,DARK,13.0,1019.0,93.0,1.0,,2019,4,29,2,0,0,0,Spring,,0,,0,1,2,0.0
255,2019-08-20 12:00:00,Medium,41.0,36.3,78.2,LIGHT,24.0,1020.0,57.0,2.0,,2019,8,20,12,1,0,0,Summer,1.0,2,,1,0,36,0.46419437340153447
256,2019-02-16 00:00:00,,32.9,9.0,88.2,DARK,9.0,1024.0,76.0,1.0,céu claro,2019,2,16,0,5,1,0,Winter,,0,1.0,0,1,120,0.10204081632653061
257,2018-10-13 02:00:00,,45.1,3.1,84.5,DARK,20.0,1016.0,68.0,5.0,céu claro,2018,10,13,2,5,1,0,Autumn,,0,1.0,0,1,122,0.03668639053254438
258,2018-08-23 03:00:00,,46.9,0.8,89.7,DARK,16.0,1018.0,100.0,0.0,,2018,8,23,3,3,0,0,Summer,,0,,0,1,75,0.008918617614269788
259,2019-08-17 09:00:00,Low,41.6,17.4,96.4,LIGHT,21.0,1018.0,83.0,0.0,céu pouco nublado,2019,8,17,9,5,1,0,Summer,0.0,2,2.0,1,0,129,0.1804979253112033
260,2018-10-07 00:00:00,,46.5,1.4,86.5,DARK,13.0,1021.0,71.0,3.0,céu claro,2018,10,7,0,6,1,0,Autumn,,0,1.0,0,1,144,0.016184971098265895
261,2018-11-25 07:00:00,,39.9,0.0,80.3,DARK,8.0,1011.0,93.0,1.0,algumas nuvens,2018,11,25,7,6,1,0,Autumn,,0,3.0,1,1,151,0.0
262,2019-02-28 22:00:00,Medium,50.1,11.2,78.5,DARK,11.0,1029.0,100.0,1.0,céu pouco nublado,2019,2,28,22,3,0,0,Winter,1.0,0,2.0,0,1,94,0.14267515923566879
263,2019-01-29 05:00:00,Low,52.2,1.5,69.5,DARK,8.0,1021.0,100.0,2.0,,2019,1,29,5,1,0,0,Winter,0.0,0,,0,1,29,0.02158273381294964
264,2019-05-04 06:00:00,,39.0,1.2,69.0,LOW_LIGHT,11.0,1012.0,76.0,0.0,,2019,5,4,6,5,1,0,Spring,,1,,0,1,126,0.017391304347826087
265,2018-12-06 07:00:00,Medium,44.9,9.8,66.3,DARK,13.0,1030.0,93.0,0.0,,2018,12,6,7,3,0,0,Autumn,1.0,0,,1,1,79,0.14781297134238314
266,2019-04-12 14:00:00,High,36.8,70.2,78.8,LIGHT,17.0,1020.0,77.0,2.0,céu limpo,2019,4,12,14,4,0,0,Spring,2.0,2,0.0,1,0,110,0.8908629441624366
267,2018-11-12 07:00:00,Medium,46.2,3.7,83.8,LOW_LIGHT,7.0,1014.0,100.0,3.0,nuvens dispersas,2018,11,12,7,0,0,0,Autumn,1.0,1,4.0,1,1,7,0.0441527446300716
268,2019-04-26 01:00:00,,41.6,0.0,76.0,DARK,11.0,1022.0,81.0,3.0,nuvens dispersas,2019,4,26,1,4,0,0,Spring,,0,4.0,0,1,97,0.0
269,2019-06-26 21:00:00,,41.4,0.0,62.0,DARK,19.0,1016.0,93.0,2.0,céu pouco nublado,2019,6,26,21,2,0,0,Summer,,0,2.0,0,1,69,0.0
270,2019-02-24 03:00:00,Low,47.0,5.0,80.8,DARK,8.0,1028.0,81.0,1.0,céu claro,2019,2,24,3,6,1,0,Winter,0.0,0,1.0,0,1,147,0.06188118811881188
271,2019-02-01 10:00:00,Very_High,42.9,59.2,87.1,LIGHT,9.0,993.0,81.0,8.0,,2019,2,1,10,4,0,0,Winter,3.0,2,,1,0,106,0.6796785304247992
272,2019-06-22 21:00:00,Medium,38.5,29.2,87.0,DARK,18.0,1013.0,55.0,4.0,,2019,6,22,21,5,1,0,Summer,1.0,0,,0,1,141,0.33563218390804594
273,2019-08-20 11:00:00,High,39.7,103.6,80.6,LIGHT,22.0,1020.0,60.0,2.0,,2019,8,20,11,1,0,0,Summer,2.0,2,,1,0,35,1.2853598014888337
274,2019-02-27 02:00:00,Low,41.2,1.6,86.1,DARK,12.0,1024.0,76.0,2.0,céu claro,2019,2,27,2,2,0,0,Winter,0.0,0,1.0,0,1,50,0.01858304297328688
275,2019-08-11 06:00:00,Low,44.3,12.4,95.3,LOW_LIGHT,14.0,1020.0,100.0,3.0,nuvens dispersas,2019,8,11,6,6,1,0,Summer,0.0,1,4.0,0,1,150,0.13011542497376705
276,2019-03-04 13:00:00,Low,32.4,21.2,101.5,LIGHT,14.0,1022.0,62.0,2.0,,2019,3,4,13,0,0,0,Winter,0.0,2,,0,0,13,0.20886699507389161
